Initial packet size,Initial TTL,Window size,DF flag,port,Max Segment Size,Window Scalling Value,sackOK,Target
2523,573,55,20643,0,50838,0,0,0,windows
2524,54,128,22011,1,50838,0,0,0,windows
2525,134,128,23805,1,50837,0,0,0,windows
2526,146,128,23805,1,50837,0,0,0,windows
2527,420,128,23805,1,50837,0,0,0,windows
2528,54,128,253,1,50828,0,0,0,windows
2529,147,128,22011,1,50838,0,0,0,windows
2530,153,128,22011,1,50838,0,0,0,windows
2531,564,57,14243,1,50837,0,0,0,windows
2532,115,57,14243,1,50837,0,0,0,windows
2533,85,57,14243,1,50837,0,0,0,windows
2534,328,56,16501,1,50833,0,0,0,windows
2535,54,128,763,1,50837,0,0,0,windows
2536,404,128,22011,1,50838,0,0,0,windows
2537,152,128,22011,1,50838,0,0,0,windows
2538,176,128,22011,1,50838,0,0,0,windows
2539,177,128,22011,1,50838,0,0,0,windows
2540,221,128,22011,1,50838,0,0,0,windows
2541,85,128,763,1,50837,0,0,0,windows
2542,328,56,16501,1,50830,0,0,0,windows
2543,328,56,16501,1,50835,0,0,0,windows
2544,62,128,61690,1,50839,1460,0,1,windows
2545,62,128,61690,1,50840,1460,0,1,windows
2546,328,55,20643,0,50838,0,0,0,windows
2547,132,55,20643,0,50838,0,0,0,windows
2548,54,128,62969,1,50838,0,0,0,windows
2549,92,128,62969,1,50838,0,0,0,windows
2550,411,55,61344,0,50838,0,0,0,windows
2551,328,56,16501,1,50831,0,0,0,windows
2552,1464,55,61344,0,50838,0,0,0,windows
2553,1017,55,61344,0,50838,0,0,0,windows
2554,230,55,61344,0,50838,0,0,0,windows
2555,844,55,61344,0,50838,0,0,0,windows
2556,101,55,61344,0,50838,0,0,0,windows
2557,328,56,16501,1,50832,0,0,0,windows
2558,137,55,20643,0,50838,0,0,0,windows
2559,409,55,20643,0,50838,0,0,0,windows
2560,54,128,63995,1,50838,0,0,0,windows
2561,62,56,26790,1,50839,1420,0,1,windows
2562,1413,57,51617,1,50837,0,0,0,windows
2563,54,128,61690,1,50839,0,0,0,windows
2564,328,56,16501,1,50834,0,0,0,windows
2565,571,128,61690,1,50839,0,0,0,windows
2566,62,250,26790,1,50840,1420,0,1,windows
2567,54,128,61690,1,50840,0,0,0,windows
2568,571,128,61690,1,50840,0,0,0,windows
2569,1088,55,20643,0,50838,0,0,0,windows
2570,54,57,25508,1,50839,0,0,0,windows
2571,1464,57,25508,1,50839,0,0,0,windows
2572,54,128,10495,1,50839,0,0,0,windows
2573,379,57,25508,1,50839,0,0,0,windows
2574,54,128,58365,1,50839,0,0,0,windows
2575,54,251,25508,1,50840,0,0,0,windows
2576,1464,251,25508,1,50840,0,0,0,windows
2577,54,128,10495,1,50840,0,0,0,windows
2578,380,251,25508,1,50840,0,0,0,windows
2579,54,128,58109,1,50840,0,0,0,windows
2580,180,128,58365,1,50839,0,0,0,windows
2581,54,128,57081,1,50833,0,0,0,windows
2582,54,128,12278,1,50835,0,0,0,windows
2583,180,128,58109,1,50840,0,0,0,windows
2584,1474,128,58365,1,50839,0,0,0,windows
2585,554,128,58365,1,50839,0,0,0,windows
2586,1474,128,58109,1,50840,0,0,0,windows
2587,586,128,58109,1,50840,0,0,0,windows
2588,312,57,25508,1,50839,0,0,0,windows
2589,54,56,28793,1,50833,0,0,0,windows
2590,54,56,28793,1,50835,0,0,0,windows
2591,54,56,28793,1,50830,0,0,0,windows
2592,54,56,28793,1,50831,0,0,0,windows
2593,54,56,28793,1,50832,0,0,0,windows
2594,54,56,28793,1,50834,0,0,0,windows
2595,312,251,25508,1,50840,0,0,0,windows
2596,54,128,12278,1,50830,0,0,0,windows
2597,54,128,57081,1,50831,0,0,0,windows
2598,54,128,57081,1,50832,0,0,0,windows
2599,54,128,57081,1,50834,0,0,0,windows
2600,54,57,20643,1,50837,0,0,0,windows
2601,713,251,25508,1,50840,0,0,0,windows
2602,54,128,19962,1,50840,0,0,0,windows
2603,454,57,25508,1,50839,0,0,0,windows
2604,54,128,20987,1,50839,0,0,0,windows
2605,62,128,61690,1,50841,1460,0,1,windows
2606,62,56,15525,0,50841,1410,0,1,windows
2607,54,128,61690,1,50841,0,0,0,windows
2608,571,128,61690,1,50841,0,0,0,windows
2609,54,57,14243,0,50841,0,0,0,windows
2610,1464,57,14243,0,50841,0,0,0,windows
2611,365,57,14243,0,50841,0,0,0,windows
2612,54,128,23805,1,50841,0,0,0,windows
2613,259,128,253,1,50828,0,0,0,windows
2614,1464,128,253,1,50828,0,0,0,windows
2615,1299,128,253,1,50828,0,0,0,windows
2616,180,128,23805,1,50841,0,0,0,windows
2617,54,128,33276,1,50828,0,0,0,windows
2618,733,128,23805,1,50841,0,0,0,windows
2619,312,57,14243,0,50841,0,0,0,windows
2620,1464,56,4514,1,50826,0,0,0,windows
2621,606,56,4514,1,50826,0,0,0,windows
2622,1395,56,4514,1,50826,0,0,0,windows
2623,692,57,14243,0,50841,0,0,0,windows
2624,54,128,56569,1,50841,0,0,0,windows
2625,502,56,28793,1,50833,0,0,0,windows
2626,488,56,28793,1,50835,0,0,0,windows
2627,464,128,7928,1,50833,0,0,0,windows
2628,494,56,28793,1,50830,0,0,0,windows
2629,494,56,28793,1,50831,0,0,0,windows
2630,486,56,28793,1,50832,0,0,0,windows
2631,486,56,28793,1,50834,0,0,0,windows
2632,62,128,61690,1,50842,1460,0,1,windows
2633,62,128,61690,1,50843,1460,0,1,windows
2634,62,128,61690,1,50844,1460,0,1,windows
2635,62,128,61690,1,50845,1460,0,1,windows
2636,62,128,61690,1,50846,1460,0,1,windows
2637,62,128,61690,1,50847,1460,0,1,windows
2638,376,128,54012,1,50829,0,0,0,windows
2639,54,128,12024,1,50832,0,0,0,windows
2640,54,128,12024,1,50834,0,0,0,windows
2641,54,128,9976,1,50831,0,0,0,windows
2642,62,56,4210,1,50843,1460,0,1,windows
2643,54,128,61690,1,50843,0,0,0,windows
2644,571,128,61690,1,50843,0,0,0,windows
2645,62,56,4210,1,50842,1460,0,1,windows
2646,54,128,61690,1,50842,0,0,0,windows
2647,571,128,61690,1,50842,0,0,0,windows
2648,367,57,32400,1,50829,0,0,0,windows
2649,62,56,4210,1,50845,1460,0,1,windows
2650,54,128,61690,1,50845,0,0,0,windows
2651,571,128,61690,1,50845,0,0,0,windows
2652,62,56,4210,1,50844,1460,0,1,windows
2653,54,128,61690,1,50844,0,0,0,windows
2654,571,128,61690,1,50844,0,0,0,windows
2655,62,53,4210,1,50847,1460,0,1,windows
2656,54,128,61690,1,50847,0,0,0,windows
2657,571,128,61690,1,50847,0,0,0,windows
2658,62,56,4210,1,50846,1460,0,1,windows
2659,54,128,61690,1,50846,0,0,0,windows
2660,571,128,61690,1,50846,0,0,0,windows
2661,54,128,39419,1,50829,0,0,0,windows
2662,54,57,16501,1,50843,0,0,0,windows
2663,1514,57,16501,1,50843,0,0,0,windows
2664,133,57,16501,1,50843,0,0,0,windows
2665,54,57,16501,1,50842,0,0,0,windows
2666,1514,57,16501,1,50842,0,0,0,windows
2667,133,57,16501,1,50842,0,0,0,windows
2668,54,57,16501,1,50845,0,0,0,windows
2669,1514,57,16501,1,50845,0,0,0,windows
2670,133,57,16501,1,50845,0,0,0,windows
2671,54,54,16501,1,50847,0,0,0,windows
2672,54,57,16501,1,50844,0,0,0,windows
2673,1514,54,16501,1,50847,0,0,0,windows
2674,133,54,16501,1,50847,0,0,0,windows
2675,1514,57,16501,1,50844,0,0,0,windows
2676,139,128,61690,1,50843,0,0,0,windows
2677,139,128,41466,1,50842,0,0,0,windows
2678,133,57,16501,1,50844,0,0,0,windows
2679,54,57,16501,1,50846,0,0,0,windows
2680,54,56,41085,1,50833,0,0,0,windows
2681,1514,57,16501,1,50846,0,0,0,windows
2682,139,128,61690,1,50845,0,0,0,windows
2683,133,57,16501,1,50846,0,0,0,windows
2684,488,56,41085,1,50833,0,0,0,windows
2685,139,128,61690,1,50847,0,0,0,windows
2686,139,128,61690,1,50844,0,0,0,windows
2687,139,128,41466,1,50846,0,0,0,windows
2688,462,128,61690,1,50843,0,0,0,windows
2689,455,128,41466,1,50842,0,0,0,windows
2690,458,128,61690,1,50845,0,0,0,windows
2691,458,128,61690,1,50847,0,0,0,windows
2692,454,128,61690,1,50844,0,0,0,windows
2693,454,128,41466,1,50846,0,0,0,windows
2694,920,128,56569,1,50841,0,0,0,windows
2695,1107,57,14243,0,50841,0,0,0,windows
2696,62,128,61690,1,50848,1460,0,1,windows
2697,62,128,61690,1,50849,1460,0,1,windows
2698,304,57,16501,1,50843,0,0,0,windows
2699,62,56,15525,1,50849,1410,0,1,windows
2700,54,128,61690,1,50849,0,0,0,windows
2701,62,250,15525,1,50848,1410,0,1,windows
2702,54,128,61690,1,50848,0,0,0,windows
2703,571,128,61690,1,50849,0,0,0,windows
2704,304,57,16501,1,50845,0,0,0,windows
2705,571,128,61690,1,50848,0,0,0,windows
2706,146,128,23805,1,50838,0,0,0,windows
2707,54,128,27894,1,50833,0,0,0,windows
2708,304,54,16501,1,50847,0,0,0,windows
2709,304,57,16501,1,50842,0,0,0,windows
2710,54,57,14243,1,50849,0,0,0,windows
2711,1464,57,14243,1,50849,0,0,0,windows
2712,494,57,14243,1,50849,0,0,0,windows
2713,304,57,16501,1,50844,0,0,0,windows
2714,984,57,28793,1,50843,0,0,0,windows
2715,1514,57,28793,1,50845,0,0,0,windows
2716,54,128,23805,1,50849,0,0,0,windows
2717,54,128,21750,1,50843,0,0,0,windows
2718,54,251,14243,1,50848,0,0,0,windows
2719,134,128,23805,1,50849,0,0,0,windows
2720,1387,55,20643,0,50838,0,0,0,windows
2721,146,128,23805,1,50849,0,0,0,windows
2722,1464,251,14243,1,50848,0,0,0,windows
2723,1232,251,14243,1,50848,0,0,0,windows
2724,1514,54,28793,1,50847,0,0,0,windows
2725,54,128,23805,1,50848,0,0,0,windows
2726,378,128,23805,1,50849,0,0,0,windows
2727,455,128,21750,1,50843,0,0,0,windows
2728,1514,57,28793,1,50842,0,0,0,windows
2729,77,57,28793,1,50842,0,0,0,windows
2730,304,57,28793,1,50846,0,0,0,windows
2731,679,57,28793,1,50844,0,0,0,windows
2732,1514,57,28793,1,50846,0,0,0,windows
2733,54,128,34295,1,50844,0,0,0,windows
2734,101,57,28793,1,50846,0,0,0,windows
2735,54,128,49658,1,50846,0,0,0,windows
2736,564,57,14243,1,50849,0,0,0,windows
2737,124,57,14243,1,50849,0,0,0,windows
2738,54,128,6395,1,50849,0,0,0,windows
2739,85,128,23805,1,50849,0,0,0,windows
2740,147,128,23805,1,50848,0,0,0,windows
2741,1198,57,14243,1,50849,0,0,0,windows
2742,738,128,23805,1,50848,0,0,0,windows
2743,134,128,33276,1,50828,0,0,0,windows
2744,456,128,33276,1,50828,0,0,0,windows
2745,296,251,14243,1,50848,0,0,0,windows
2746,724,128,39419,1,50829,0,0,0,windows
2747,738,251,14243,1,50848,0,0,0,windows
2748,54,128,48889,1,50848,0,0,0,windows
2749,62,128,61690,1,50850,1460,0,1,windows
2750,764,54,28793,1,50847,0,0,0,windows
2751,1514,57,41085,1,50843,0,0,0,windows
2752,375,57,41085,1,50843,0,0,0,windows
2753,345,57,60054,1,50829,0,0,0,windows
2754,62,250,15525,1,50850,1410,0,1,windows
2755,54,128,61690,1,50850,0,0,0,windows
2756,571,128,61690,1,50850,0,0,0,windows
2757,54,251,14243,1,50850,0,0,0,windows
2758,1464,251,14243,1,50850,0,0,0,windows
2759,1232,251,14243,1,50850,0,0,0,windows
2760,54,128,23805,1,50850,0,0,0,windows
2761,147,128,23805,1,50850,0,0,0,windows
2762,1464,128,23805,1,50850,0,0,0,windows
2763,963,128,23805,1,50850,0,0,0,windows
2764,54,128,764,1,50828,0,0,0,windows
2765,296,251,14243,1,50850,0,0,0,windows
2766,54,128,30458,1,50829,0,0,0,windows
2767,319,57,28793,1,50845,0,0,0,windows
2768,54,128,27388,1,50850,0,0,0,windows
2769,388,57,28793,1,50845,0,0,0,windows
2770,132,128,764,1,50828,0,0,0,windows
2771,1464,128,764,1,50828,0,0,0,windows
2772,1317,128,764,1,50828,0,0,0,windows
2773,141,128,23805,1,50837,0,0,0,windows
2774,54,57,63906,1,50837,0,0,0,windows
2775,1101,57,20643,1,50837,0,0,0,windows
2776,54,128,41721,1,50845,0,0,0,windows
2777,54,128,33787,1,50828,0,0,0,windows
2778,54,128,17913,1,50837,0,0,0,windows
2779,62,128,61690,1,50851,1460,0,1,windows
2780,62,123,65535,0,50851,1430,0,1,windows
2781,54,128,61690,1,50851,0,0,0,windows
2782,571,128,61690,1,50851,0,0,0,windows
2783,54,124,65535,0,50851,0,0,0,windows
2784,1484,124,65535,0,50851,0,0,0,windows
2785,110,124,65535,0,50851,0,0,0,windows
2786,54,128,24315,1,50851,0,0,0,windows
2787,118,128,24315,1,50851,0,0,0,windows
2788,146,128,24315,1,50851,0,0,0,windows
2789,361,128,24315,1,50851,0,0,0,windows
2790,85,124,65535,0,50851,0,0,0,windows
2791,66,128,24315,1,50851,0,0,0,windows
2792,634,124,65535,0,50851,0,0,0,windows
2793,54,128,64504,1,50851,0,0,0,windows
2794,85,128,64504,1,50851,0,0,0,windows
2795,445,124,65535,0,50851,0,0,0,windows
2796,946,124,65535,0,50851,0,0,0,windows
2797,163,124,65535,0,50851,0,0,0,windows
2798,93,128,24315,1,50851,0,0,0,windows
2799,682,251,14243,1,50850,0,0,0,windows
2800,1319,251,14243,1,50850,0,0,0,windows
2801,1090,251,14243,1,50850,0,0,0,windows
2802,211,251,14243,1,50850,0,0,0,windows
2803,538,128,27894,1,50833,0,0,0,windows
2804,537,128,12024,1,50834,0,0,0,windows
2805,350,56,53377,1,50833,0,0,0,windows
2806,54,56,41085,1,50834,0,0,0,windows
2807,349,56,41085,1,50834,0,0,0,windows
2808,54,128,17653,1,50833,0,0,0,windows
2809,54,128,2039,1,50834,0,0,0,windows
2810,176,128,23805,1,50838,0,0,0,windows
2811,177,128,23805,1,50838,0,0,0,windows
2812,152,128,23805,1,50838,0,0,0,windows
2813,957,55,20643,0,50838,0,0,0,windows
2814,1340,55,20643,0,50838,0,0,0,windows
2815,1359,55,20643,0,50838,0,0,0,windows
2816,54,128,17400,1,50838,0,0,0,windows
2817,169,128,30458,1,50829,0,0,0,windows
2818,1464,57,60054,1,50829,0,0,0,windows
2819,154,57,60054,1,50829,0,0,0,windows
2820,130,128,33787,1,50828,0,0,0,windows
2821,363,128,33787,1,50828,0,0,0,windows
2822,132,128,33787,1,50828,0,0,0,windows
2823,1464,128,33787,1,50828,0,0,0,windows
2824,117,128,33787,1,50828,0,0,0,windows
2825,880,128,33787,1,50828,0,0,0,windows
2826,54,128,54522,1,50828,0,0,0,windows
2827,557,57,60054,1,50829,0,0,0,windows
2828,613,128,23805,1,50829,0,0,0,windows
2829,165,128,23805,1,50829,0,0,0,windows
2830,131,128,54522,1,50828,0,0,0,windows
2831,686,128,54522,1,50828,0,0,0,windows
2832,184,128,17400,1,50838,0,0,0,windows
2833,185,128,17400,1,50838,0,0,0,windows
2834,177,128,17400,1,50838,0,0,0,windows
2835,161,128,17400,1,50838,0,0,0,windows
2836,170,128,17400,1,50838,0,0,0,windows
2837,160,128,17400,1,50838,0,0,0,windows
2838,950,55,20643,0,50838,0,0,0,windows
2839,413,55,20643,0,50838,0,0,0,windows
2840,54,57,22173,1,50829,0,0,0,windows
2841,369,55,20643,0,50838,0,0,0,windows
2842,1013,55,20643,0,50838,0,0,0,windows
2843,89,57,22173,1,50829,0,0,0,windows
2844,54,128,63993,1,50828,0,0,0,windows
2845,197,57,22173,1,50829,0,0,0,windows
2846,54,128,43772,1,50829,0,0,0,windows
2847,159,55,20643,0,50838,0,0,0,windows
2848,54,128,53985,1,50838,0,0,0,windows
2849,441,55,20643,0,50838,0,0,0,windows
2850,54,128,20448,1,50838,0,0,0,windows
2851,614,128,2039,1,50834,0,0,0,windows
2852,585,128,43772,1,50829,0,0,0,windows
2853,531,128,43772,1,50829,0,0,0,windows
2854,165,128,43772,1,50829,0,0,0,windows
2855,293,57,49827,1,50829,0,0,0,windows
2856,594,128,48123,1,50829,0,0,0,windows
2857,54,57,11946,1,50829,0,0,0,windows
2858,89,57,11946,1,50829,0,0,0,windows
2859,149,57,39600,1,50829,0,0,0,windows
2860,54,128,14843,1,50829,0,0,0,windows
2861,54,128,56058,1,50829,0,0,0,windows
2862,783,56,4225,1,50834,0,0,0,windows
2863,62,128,61690,1,50852,1460,0,1,windows
2864,62,56,26790,1,50852,1420,0,1,windows
2865,54,128,61690,1,50852,0,0,0,windows
2866,571,128,61690,1,50852,0,0,0,windows
2867,54,57,25508,1,50852,0,0,0,windows
2868,1464,57,25508,1,50852,0,0,0,windows
2869,54,128,10495,1,50852,0,0,0,windows
2870,374,57,25508,1,50852,0,0,0,windows
2871,54,128,59645,1,50852,0,0,0,windows
2872,180,128,59645,1,50852,0,0,0,windows
2873,153,128,59645,1,50852,0,0,0,windows
2874,1474,128,59645,1,50852,0,0,0,windows
2875,1004,128,59645,1,50852,0,0,0,windows
2876,312,57,8603,1,50852,0,0,0,windows
2877,132,57,56480,1,50852,0,0,0,windows
2878,54,128,39164,1,50852,0,0,0,windows
2879,92,128,39164,1,50852,0,0,0,windows
2880,54,57,56480,1,50852,0,0,0,windows
2881,1464,57,56480,1,50852,0,0,0,windows
2882,57,57,56480,1,50852,0,0,0,windows
2883,602,128,41721,1,50845,0,0,0,windows
2884,62,128,61690,1,50853,1460,0,1,windows
2885,62,56,26790,1,50853,1420,0,1,windows
2886,54,128,61690,1,50853,0,0,0,windows
2887,571,128,61690,1,50853,0,0,0,windows
2888,54,57,25508,1,50853,0,0,0,windows
2889,1464,57,25508,1,50853,0,0,0,windows
2890,374,57,25508,1,50853,0,0,0,windows
2891,54,128,10495,1,50853,0,0,0,windows
2892,1514,57,19582,1,50845,0,0,0,windows
2893,180,128,10495,1,50853,0,0,0,windows
2894,153,128,10495,1,50853,0,0,0,windows
2895,379,128,10495,1,50853,0,0,0,windows
2896,1436,128,10495,1,50853,0,0,0,windows
2897,399,57,19582,1,50845,0,0,0,windows
2898,996,57,19582,1,50845,0,0,0,windows
2899,312,57,15778,1,50853,0,0,0,windows
2900,145,57,20643,1,50853,0,0,0,windows
2901,54,128,52221,1,50853,0,0,0,windows
2902,92,128,52221,1,50853,0,0,0,windows
2903,311,57,20643,1,50853,0,0,0,windows
2904,54,128,51964,1,50853,0,0,0,windows
2905,54,57,20643,1,50853,0,0,0,windows
2906,614,128,61690,1,50834,0,0,0,windows
2907,62,128,61690,1,50854,1460,0,1,windows
2908,540,128,56058,1,50829,0,0,0,windows
2909,449,55,20643,0,50838,0,0,0,windows
2910,132,128,63993,1,50828,0,0,0,windows
2911,690,128,63993,1,50828,0,0,0,windows
2912,350,57,1719,1,50829,0,0,0,windows
2913,54,128,31481,1,50828,0,0,0,windows
2914,656,128,45817,1,50829,0,0,0,windows
2915,149,57,29373,1,50829,0,0,0,windows
2916,513,128,21497,1,50829,0,0,0,windows
2917,165,128,21497,1,50829,0,0,0,windows
2918,783,56,28805,1,50834,0,0,0,windows
2919,54,57,57027,1,50829,0,0,0,windows
2920,89,57,57027,1,50829,0,0,0,windows
2921,62,55,4210,1,50854,1460,0,1,windows
2922,54,128,61690,1,50854,0,0,0,windows
2923,571,128,61690,1,50854,0,0,0,windows
2924,273,128,17913,1,50837,0,0,0,windows
2925,149,57,57027,1,50829,0,0,0,windows
2926,54,128,53752,1,50829,0,0,0,windows
2927,1464,57,20643,1,50837,0,0,0,windows
2928,631,57,20643,1,50837,0,0,0,windows
2929,602,128,61690,1,50845,0,0,0,windows
2930,54,128,6136,1,50834,0,0,0,windows
2931,1514,57,38018,1,50845,0,0,0,windows
2932,399,57,38018,1,50845,0,0,0,windows
2933,553,57,38018,1,50845,0,0,0,windows
2934,54,56,16501,1,50854,0,0,0,windows
2935,1514,56,16501,1,50854,0,0,0,windows
2936,996,56,16501,1,50854,0,0,0,windows
2937,180,128,61690,1,50854,0,0,0,windows
2938,764,128,61690,1,50854,0,0,0,windows
2939,212,128,10495,1,50852,0,0,0,windows
2940,62,128,61690,1,50855,1460,0,1,windows
2941,402,57,56480,1,50852,0,0,0,windows
2942,62,56,10350,1,50855,1410,0,1,windows
2943,54,128,61690,1,50855,0,0,0,windows
2944,571,128,61690,1,50855,0,0,0,windows
2945,614,128,6136,1,50834,0,0,0,windows
2946,54,57,4209,1,50855,0,0,0,windows
2947,1416,57,4209,1,50855,0,0,0,windows
2948,64,57,4209,1,50855,0,0,0,windows
2949,54,128,23805,1,50855,0,0,0,windows
2950,525,57,4209,1,50855,0,0,0,windows
2951,62,128,61690,1,50856,1460,0,1,windows
2952,147,128,34299,1,50855,0,0,0,windows
2953,1182,128,34299,1,50855,0,0,0,windows
2954,62,123,65535,0,50856,1430,0,1,windows
2955,54,128,61690,1,50856,0,0,0,windows
2956,571,128,61690,1,50856,0,0,0,windows
2957,105,57,4209,1,50855,0,0,0,windows
2958,572,57,63606,1,50855,0,0,0,windows
2959,54,128,19705,1,50855,0,0,0,windows
2960,85,57,63606,1,50855,0,0,0,windows
2961,54,56,63606,1,50855,0,0,0,windows
2962,54,128,11769,1,50855,0,0,0,windows
2963,54,128,0,1,50855,0,0,0,windows
2964,136,128,52477,1,50852,0,0,0,windows
2965,54,124,65535,0,50856,0,0,0,windows
2966,1484,124,65535,0,50856,0,0,0,windows
2967,154,124,65535,0,50856,0,0,0,windows
2968,54,128,24315,1,50856,0,0,0,windows
2969,405,57,56480,1,50852,0,0,0,windows
2970,118,128,24315,1,50856,0,0,0,windows
2971,146,128,24315,1,50856,0,0,0,windows
2972,417,128,24315,1,50856,0,0,0,windows
2973,62,128,61690,1,50857,1460,0,1,windows
2974,634,124,65535,0,50856,0,0,0,windows
2975,85,124,65535,0,50856,0,0,0,windows
2976,54,128,64504,1,50856,0,0,0,windows
2977,85,128,64504,1,50856,0,0,0,windows
2978,54,56,2170,1,50854,0,0,0,windows
2979,328,56,2170,1,50854,0,0,0,windows
2980,54,128,28156,1,50852,0,0,0,windows
2981,58,51,54375,1,50857,1460,0,0,windows
2982,54,128,61690,1,50857,0,0,0,windows
2983,571,128,61690,1,50857,0,0,0,windows
2984,257,124,65535,0,50856,0,0,0,windows
2985,159,124,65535,0,50856,0,0,0,windows
2986,93,124,65535,0,50856,0,0,0,windows
2987,54,128,41207,1,50856,0,0,0,windows
2988,93,128,41207,1,50856,0,0,0,windows
2989,54,128,57081,1,50854,0,0,0,windows
2990,783,56,53385,1,50834,0,0,0,windows
2991,62,128,61690,1,50858,1460,0,1,windows
2992,62,51,4210,1,50858,1460,0,1,windows
2993,54,128,61690,1,50858,0,0,0,windows
2994,571,128,61690,1,50858,0,0,0,windows
2995,54,52,16501,1,50858,0,0,0,windows
2996,1514,52,16501,1,50858,0,0,0,windows
2997,786,52,16501,1,50858,0,0,0,windows
2998,54,52,16501,1,50857,0,0,0,windows
2999,1514,52,16501,1,50857,0,0,0,windows
3000,1454,52,16501,1,50857,0,0,0,windows
3001,54,128,16117,1,50834,0,0,0,windows
3002,396,128,61690,1,50858,0,0,0,windows
3003,1514,57,56454,1,50845,0,0,0,windows
3004,399,57,56454,1,50845,0,0,0,windows
3005,208,57,56454,1,50845,0,0,0,windows
3006,336,52,28793,1,50858,0,0,0,windows
3007,180,128,61690,1,50857,0,0,0,windows
3008,876,128,61690,1,50857,0,0,0,windows
3009,555,128,55033,1,50858,0,0,0,windows
3010,619,52,41085,1,50858,0,0,0,windows
3011,169,128,28156,1,50852,0,0,0,windows
3012,411,57,56480,1,50852,0,0,0,windows
3013,312,52,16501,1,50857,0,0,0,windows
3014,1200,52,1146,1,50857,0,0,0,windows
3015,54,128,29941,1,50857,0,0,0,windows
3016,54,128,41463,1,50858,0,0,0,windows
3017,434,56,2170,1,50854,0,0,0,windows
3018,62,128,61690,1,50859,1460,0,1,windows
3019,62,128,61690,1,50860,1460,0,1,windows
3020,54,128,2299,1,50852,0,0,0,windows
3021,62,56,4210,1,50860,1460,0,1,windows
3022,54,128,61690,1,50860,0,0,0,windows
3023,571,128,61690,1,50860,0,0,0,windows
3024,54,57,16501,1,50860,0,0,0,windows
3025,54,128,25336,1,50854,0,0,0,windows
3026,62,54,4210,1,50859,1460,0,1,windows
3027,54,128,61690,1,50859,0,0,0,windows
3028,571,128,61690,1,50859,0,0,0,windows
3029,1514,57,16501,1,50860,0,0,0,windows
3030,777,57,16501,1,50860,0,0,0,windows
3031,180,128,61690,1,50860,0,0,0,windows
3032,312,57,16501,1,50860,0,0,0,windows
3033,598,128,61177,1,50860,0,0,0,windows
3034,614,128,16117,1,50834,0,0,0,windows
3035,299,57,8313,1,50860,0,0,0,windows
3036,166,128,2299,1,50852,0,0,0,windows
3037,54,55,16501,1,50859,0,0,0,windows
3038,1514,55,16501,1,50859,0,0,0,windows
3039,1230,55,16501,1,50859,0,0,0,windows
3040,118,55,16501,1,50859,0,0,0,windows
3041,54,128,45306,1,50859,0,0,0,windows
3042,147,128,45306,1,50859,0,0,0,windows
3043,153,128,45306,1,50859,0,0,0,windows
3044,405,128,45306,1,50859,0,0,0,windows
3045,134,128,41977,1,50852,0,0,0,windows
3046,467,57,56480,1,50852,0,0,0,windows
3047,54,128,63992,1,50860,0,0,0,windows
3048,62,128,61690,1,50861,1460,0,1,windows
3049,105,55,16501,1,50859,0,0,0,windows
3050,123,55,16501,1,50859,0,0,0,windows
3051,54,128,14586,1,50859,0,0,0,windows
3052,92,128,14586,1,50859,0,0,0,windows
3053,92,55,16501,1,50859,0,0,0,windows
3054,495,55,28793,1,50859,0,0,0,windows
3055,54,128,23032,1,50859,0,0,0,windows
3056,62,110,65535,0,50861,1430,0,1,windows
3057,54,128,61690,1,50861,0,0,0,windows
3058,571,128,61690,1,50861,0,0,0,windows
3059,62,128,61690,1,50862,1460,0,1,windows
3060,62,57,65535,1,50862,1460,0,1,windows
3061,54,128,61690,1,50862,0,0,0,windows
3062,571,128,61690,1,50862,0,0,0,windows
3063,54,111,65535,0,50861,0,0,0,windows
3064,1484,111,65535,0,50861,0,0,0,windows
3065,72,111,65535,0,50861,0,0,0,windows
3066,54,128,24315,1,50861,0,0,0,windows
3067,1514,58,65535,1,50862,0,0,0,windows
3068,285,58,65535,1,50862,0,0,0,windows
3069,118,128,24315,1,50861,0,0,0,windows
3070,146,128,24315,1,50861,0,0,0,windows
3071,501,128,24315,1,50861,0,0,0,windows
3072,783,56,12430,1,50834,0,0,0,windows
3073,180,128,61690,1,50862,0,0,0,windows
3074,628,128,61690,1,50862,0,0,0,windows
3075,54,58,59645,1,50862,0,0,0,windows
3076,312,58,65535,1,50862,0,0,0,windows
3077,811,58,65535,1,50862,0,0,0,windows
3078,54,128,63990,1,50862,0,0,0,windows
3079,172,128,23032,1,50859,0,0,0,windows
3080,634,111,65535,0,50861,0,0,0,windows
3081,85,128,6905,1,50861,0,0,0,windows
3082,85,124,65535,0,50861,0,0,0,windows
3083,955,124,65535,0,50861,0,0,0,windows
3084,353,124,65535,0,50861,0,0,0,windows
3085,93,124,65535,0,50861,0,0,0,windows
3086,54,128,3322,1,50861,0,0,0,windows
3087,93,128,3322,1,50861,0,0,0,windows
3088,137,128,10495,1,50852,0,0,0,windows
3089,54,124,65535,0,50861,0,0,0,windows
3090,335,57,56480,1,50852,0,0,0,windows
3091,54,55,28793,1,50859,0,0,0,windows
3092,1514,57,9355,1,50845,0,0,0,windows
3093,399,57,9355,1,50845,0,0,0,windows
3094,1389,57,9355,1,50845,0,0,0,windows
3095,527,55,28793,1,50859,0,0,0,windows
3096,62,128,61690,1,50863,1460,0,1,windows
3097,62,57,4210,1,50863,1460,0,1,windows
3098,54,128,61690,1,50863,0,0,0,windows
