Initial packet size,Initial TTL,Window size,DF flag,Max Segment Size,Window Scalling Value,sackOK,Target,Target_num
54,128,55553,1,0,0,0,windows,9
54,128,55555,1,0,0,0,windows,1
54,128,55809,1,0,0,0,windows,2
54,128,55809,1,0,0,0,windows,2
54,128,55813,1,0,0,0,windows,2
54,128,55813,1,0,0,0,windows,2
54,128,55817,1,0,0,0,windows,1
54,128,56054,1,0,0,0,windows,1
54,128,56056,1,0,0,0,windows,1
54,128,56058,1,0,0,0,windows,1
54,128,56060,1,0,0,0,windows,1
54,128,56065,1,0,0,0,windows,2
54,128,56065,1,0,0,0,windows,2
54,128,56071,1,0,0,0,windows,1
54,128,56320,1,0,0,0,windows,1
54,128,56321,1,0,0,0,windows,1
54,128,56324,1,0,0,0,windows,1
54,128,56325,1,0,0,0,windows,1
54,128,56326,1,0,0,0,windows,2
54,128,56326,1,0,0,0,windows,2
54,128,56569,1,0,0,0,windows,1
54,128,56577,1,0,0,0,windows,1
54,128,56586,1,0,0,0,windows,1
54,128,56828,1,0,0,0,windows,1
54,128,56833,1,0,0,0,windows,1
54,128,56835,1,0,0,0,windows,1
54,128,57081,1,0,0,0,windows,7
54,128,57081,1,0,0,0,windows,7
54,128,57081,1,0,0,0,windows,7
54,128,57081,1,0,0,0,windows,7
54,128,57081,1,0,0,0,windows,7
54,128,57081,1,0,0,0,windows,7
54,128,57081,1,0,0,0,windows,7
54,128,57089,1,0,0,0,windows,9
54,128,57089,1,0,0,0,windows,9
54,128,57089,1,0,0,0,windows,9
54,128,57089,1,0,0,0,windows,9
54,128,57089,1,0,0,0,windows,9
54,128,57089,1,0,0,0,windows,9
54,128,57089,1,0,0,0,windows,9
54,128,57089,1,0,0,0,windows,9
54,128,57089,1,0,0,0,windows,9
54,128,57093,1,0,0,0,windows,1
54,128,57336,1,0,0,0,windows,1
54,128,57338,1,0,0,0,windows,2
54,128,57338,1,0,0,0,windows,2
54,128,57345,1,0,0,0,windows,1
54,128,57351,1,0,0,0,windows,1
54,128,57353,1,0,0,0,windows,1
54,128,57600,1,0,0,0,windows,1
54,128,57601,1,0,0,0,windows,3
54,128,57601,1,0,0,0,windows,3
54,128,57601,1,0,0,0,windows,3
54,128,57604,1,0,0,0,windows,1
54,128,57845,1,0,0,0,windows,1
54,128,57850,1,0,0,0,windows,1
54,128,57857,1,0,0,0,windows,1
54,128,57861,1,0,0,0,windows,1
54,128,57862,1,0,0,0,windows,2
54,128,57862,1,0,0,0,windows,2
54,128,57866,1,0,0,0,windows,1
54,128,58101,1,0,0,0,windows,1
54,128,58109,1,0,0,0,windows,1
54,128,58358,1,0,0,0,windows,1
54,128,58365,1,0,0,0,windows,1
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58369,1,0,0,0,windows,11
54,128,58371,1,0,0,0,windows,1
54,128,58625,1,0,0,0,windows,1
54,128,58629,1,0,0,0,windows,2
54,128,58629,1,0,0,0,windows,2
54,128,58633,1,0,0,0,windows,1
54,128,58881,1,0,0,0,windows,1
54,128,58887,1,0,0,0,windows,1
54,128,59136,1,0,0,0,windows,1
54,128,59140,1,0,0,0,windows,1
54,128,59393,1,0,0,0,windows,1
54,128,59398,1,0,0,0,windows,1
54,128,59402,1,0,0,0,windows,1
54,128,59645,1,0,0,0,windows,1
54,128,59651,1,0,0,0,windows,1
54,128,59894,1,0,0,0,windows,1
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59905,1,0,0,0,windows,12
54,128,59909,1,0,0,0,windows,1
54,128,60153,1,0,0,0,windows,1
54,128,60161,1,0,0,0,windows,1
54,128,60165,1,0,0,0,windows,1
54,128,60167,1,0,0,0,windows,1
54,128,60169,1,0,0,0,windows,1
54,128,60407,1,0,0,0,windows,2
54,128,60407,1,0,0,0,windows,2
54,128,60416,1,0,0,0,windows,1
54,128,60417,1,0,0,0,windows,3
54,128,60417,1,0,0,0,windows,3
54,128,60417,1,0,0,0,windows,3
54,128,60420,1,0,0,0,windows,1
54,128,60663,1,0,0,0,windows,1
54,128,60665,1,0,0,0,windows,1
54,128,60673,1,0,0,0,windows,1
54,128,60678,1,0,0,0,windows,1
54,128,60682,1,0,0,0,windows,1
54,128,60922,1,0,0,0,windows,1
54,128,61175,1,0,0,0,windows,1
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61185,1,0,0,0,windows,12
54,128,61187,1,0,0,0,windows,1
54,128,61431,1,0,0,0,windows,1
54,128,61441,1,0,0,0,windows,2
54,128,61441,1,0,0,0,windows,2
54,128,61445,1,0,0,0,windows,1
54,128,61449,1,0,0,0,windows,1
54,128,61687,1,0,0,0,windows,1
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61690,1,0,0,0,windows,58
54,128,61703,1,0,0,0,windows,1
54,128,61945,1,0,0,0,windows,1
54,128,61952,1,0,0,0,windows,1
54,128,61953,1,0,0,0,windows,1
54,128,61956,1,0,0,0,windows,1
54,128,62198,1,0,0,0,windows,1
54,128,62200,1,0,0,0,windows,1
54,128,62209,1,0,0,0,windows,1
54,128,62214,1,0,0,0,windows,1
54,128,62218,1,0,0,0,windows,1
54,128,62457,1,0,0,0,windows,1
54,128,62465,1,0,0,0,windows,1
54,128,62467,1,0,0,0,windows,1
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62721,1,0,0,0,windows,14
54,128,62725,1,0,0,0,windows,1
54,128,62727,1,0,0,0,windows,1
54,128,62969,1,0,0,0,windows,1
54,128,62970,1,0,0,0,windows,1
54,128,62983,1,0,0,0,windows,1
54,128,62985,1,0,0,0,windows,1
54,128,63225,1,0,0,0,windows,1
54,128,63232,1,0,0,0,windows,1
54,128,63233,1,0,0,0,windows,1
54,128,63236,1,0,0,0,windows,1
54,128,63489,1,0,0,0,windows,1
54,128,63494,1,0,0,0,windows,1
54,128,63498,1,0,0,0,windows,1
54,128,63733,1,0,0,0,windows,1
54,128,63990,1,0,0,0,windows,1
54,128,63992,1,0,0,0,windows,1
54,128,63993,1,0,0,0,windows,1
54,128,63994,1,0,0,0,windows,1
54,128,63995,1,0,0,0,windows,2
54,128,63995,1,0,0,0,windows,2
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64001,1,0,0,0,windows,17
54,128,64003,1,0,0,0,windows,1
54,128,64245,1,0,0,0,windows,1
54,128,64247,1,0,0,0,windows,1
54,128,64249,1,0,0,0,windows,1
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64257,1,0,0,0,windows,13
54,128,64261,1,0,0,0,windows,2
54,128,64261,1,0,0,0,windows,2
54,128,64263,1,0,0,0,windows,1
54,128,64265,1,0,0,0,windows,1
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64504,1,0,0,0,windows,10
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64513,1,0,0,0,windows,22
54,128,64519,1,0,0,0,windows,1
54,128,64523,1,0,0,0,windows,1
54,128,64768,1,0,0,0,windows,1
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64769,1,0,0,0,windows,26
54,128,64772,1,0,0,0,windows,1
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65025,1,0,0,0,windows,27
54,128,65030,1,0,0,0,windows,1
54,128,65034,1,0,0,0,windows,1
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65281,1,0,0,0,windows,18
54,128,65283,1,0,0,0,windows,1
54,249,2816,0,0,0,0,windows,2
54,249,2816,0,0,0,0,windows,2
54,249,42240,0,0,0,0,windows,1
54,249,42240,1,0,0,0,windows,4
54,249,42240,1,0,0,0,windows,4
54,249,42240,1,0,0,0,windows,4
54,249,42240,1,0,0,0,windows,4
54,250,2816,0,0,0,0,windows,1
54,250,14243,1,0,0,0,windows,1
54,250,25508,1,0,0,0,windows,1
54,250,42240,1,0,0,0,windows,2
54,250,42240,1,0,0,0,windows,2
54,250,47775,1,0,0,0,windows,1
54,251,4755,1,0,0,0,windows,1
54,251,14243,1,0,0,0,windows,2
54,251,14243,1,0,0,0,windows,2
54,251,25508,1,0,0,0,windows,1
54,251,42885,1,0,0,0,windows,1
54,251,47775,1,0,0,0,windows,1
56,64,65535,1,0,0,0,android,1
57,57,56480,1,0,0,0,windows,1
57,64,65535,1,0,0,0,android,1
57,128,64257,1,0,0,0,windows,1
58,51,54375,1,1460,0,0,windows,1
58,56,4210,1,1460,0,0,windows,2
58,56,4210,1,1460,0,0,windows,2
58,64,65535,1,0,0,0,android,1
60,60,2561,0,0,0,0,windows,1
60,64,65535,1,0,0,0,android,1
61,16,65535,1,0,0,0,android,3
61,16,65535,1,0,0,0,android,3
61,16,65535,1,0,0,0,android,3
61,60,2561,0,0,0,0,windows,1
62,48,4210,1,1460,0,1,windows,4
62,48,4210,1,1460,0,1,windows,4
62,48,4210,1,1460,0,1,windows,4
62,48,4210,1,1460,0,1,windows,4
62,50,4210,1,1460,0,1,windows,1
62,51,4210,1,1460,0,1,windows,1
62,53,4210,1,1460,0,1,windows,2
62,53,4210,1,1460,0,1,windows,2
62,54,4210,1,1460,0,1,windows,1
62,54,15525,0,1410,0,1,windows,1
62,55,4210,1,1460,0,1,windows,9
62,55,4210,1,1460,0,1,windows,9
62,55,4210,1,1460,0,1,windows,9
62,55,4210,1,1460,0,1,windows,9
62,55,4210,1,1460,0,1,windows,9
62,55,4210,1,1460,0,1,windows,9
62,55,4210,1,1460,0,1,windows,9
62,55,4210,1,1460,0,1,windows,9
62,55,4210,1,1460,0,1,windows,9
62,55,10350,1,1410,7,0,windows,1
62,55,15525,1,1410,0,1,windows,2
62,55,15525,1,1410,0,1,windows,2
62,56,4210,1,1460,0,1,windows,9
62,56,4210,1,1460,0,1,windows,9
62,56,4210,1,1460,0,1,windows,9
62,56,4210,1,1460,0,1,windows,9
62,56,4210,1,1460,0,1,windows,9
62,56,4210,1,1460,0,1,windows,9
62,56,4210,1,1460,0,1,windows,9
62,56,4210,1,1460,0,1,windows,9
62,56,4210,1,1460,0,1,windows,9
62,56,10350,1,1410,0,1,windows,2
62,56,10350,1,1410,0,1,windows,2
62,56,15525,0,1410,0,1,windows,1
62,56,15525,1,1410,0,1,windows,2
62,56,15525,1,1410,0,1,windows,2
62,56,26790,1,1420,0,1,windows,3
62,56,26790,1,1420,0,1,windows,3
62,56,26790,1,1420,0,1,windows,3
62,56,61690,1,1460,0,1,windows,1
62,57,4210,1,1460,0,1,windows,1
62,57,61690,1,1460,0,1,windows,1
62,57,65535,1,1460,0,1,windows,1
62,58,2105,1,1460,0,1,windows,1
62,58,4210,1,1460,0,1,windows,3
62,58,4210,1,1460,0,1,windows,3
62,58,4210,1,1460,0,1,windows,3
62,59,2105,1,1460,0,1,windows,1
62,59,4210,1,1460,0,1,windows,1
62,60,25765,1,1460,0,1,windows,2
62,60,25765,1,1460,0,1,windows,2
62,60,65535,0,1430,0,1,windows,1
62,110,65535,0,1430,0,1,windows,4
62,110,65535,0,1430,0,1,windows,4
62,110,65535,0,1430,0,1,windows,4
62,110,65535,0,1430,0,1,windows,4
62,123,65535,0,1430,0,1,windows,9
62,123,65535,0,1430,0,1,windows,9
62,123,65535,0,1430,0,1,windows,9
62,123,65535,0,1430,0,1,windows,9
62,123,65535,0,1430,0,1,windows,9
62,123,65535,0,1430,0,1,windows,9
62,123,65535,0,1430,0,1,windows,9
62,123,65535,0,1430,0,1,windows,9
62,123,65535,0,1430,0,1,windows,9
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,128,61690,1,1460,0,1,windows,58
62,250,15525,1,1410,0,1,windows,2
62,250,15525,1,1410,0,1,windows,2
62,250,26790,1,1420,0,1,windows,1
64,57,4209,1,0,0,0,windows,1
65,64,65535,1,0,0,0,android,1
66,47,65535,0,1430,8,1,windows,5
66,47,65535,0,1430,8,1,windows,5
66,47,65535,0,1430,8,1,windows,5
66,47,65535,0,1430,8,1,windows,5
66,47,65535,0,1430,8,1,windows,5
66,54,10350,1,1410,8,1,windows,1
66,54,15525,0,1410,8,1,windows,1
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,15525,1,1410,8,1,windows,10
66,54,26790,1,1420,8,1,windows,1
66,55,15525,0,1410,12,1,windows,2
66,55,15525,0,1410,12,1,windows,2
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,15525,1,1410,8,1,windows,10
66,55,42496,1,0,0,0,windows,1
66,56,15525,0,1410,12,1,windows,1
66,56,15525,1,1410,8,1,windows,2
66,56,15525,1,1410,8,1,windows,2
66,56,26790,1,1420,8,1,windows,1
66,57,61690,1,1460,7,1,windows,2
66,57,61690,1,1460,7,1,windows,2
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,60,65535,0,1430,8,1,windows,11
66,112,65535,1,1440,8,1,windows,1
66,113,65535,1,1440,8,1,windows,3
66,113,65535,1,1440,8,1,windows,3
66,113,65535,1,1440,8,1,windows,3
66,117,65535,1,1440,8,1,windows,1
66,118,65535,1,1440,8,1,windows,3
66,118,65535,1,1440,8,1,windows,3
66,118,65535,1,1440,8,1,windows,3
66,128,2,1,0,0,0,windows,5
66,128,2,1,0,0,0,windows,5
66,128,2,1,0,0,0,windows,5
66,128,2,1,0,0,0,windows,5
66,128,2,1,0,0,0,windows,5
66,128,4,1,0,0,0,windows,1
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,32,1,1460,8,1,windows,57
66,128,770,1,0,0,0,windows,1
66,128,1284,1,0,0,0,windows,1
66,128,2820,1,0,0,0,windows,1
66,128,4100,1,0,0,0,windows,1
66,128,5636,1,0,0,0,windows,1
66,128,6916,1,0,0,0,windows,1
66,128,8452,1,0,0,0,windows,1
66,128,13061,1,0,0,0,windows,1
66,128,14853,1,0,0,0,windows,1
66,128,16133,1,0,0,0,windows,1
66,128,17669,1,0,0,0,windows,1
66,128,18949,1,0,0,0,windows,1
66,128,20485,1,0,0,0,windows,1
